dataset,classifier,vocab_size,seed,cv_strategy,accuracy_mean,accuracy_std,accuracy_ci_low,accuracy_ci_high,balanced_accuracy_mean,macro_f1_mean,kappa_mean,auc_roc_mean,n_folds,n_trials,n_subjects,confusion_matrix,timestamp
physionet_mi,BPE_Hist_RF,4096,789,5fold-subject,0.2685499690615195,0.0063706745916806,0.2631818949684785,0.2735219911682055,0.2684677237514517,0.2680688941475783,0.0246231474367694,0.5135566934531313,5,9795,109,"[[747, 557, 586, 580], [640, 619, 575, 594], [679, 541, 633, 599], [688, 560, 569, 628]]",2026-03-07T22:02:47.602615
physionet_mi,BPE_Hist_RF,4096,2024,5fold-subject,0.2618809409106055,0.0082907077560405,0.2546629748719781,0.2690989069492329,0.2618529885269985,0.2613048621590914,0.0158417541078276,0.5103534495114284,5,9795,109,"[[723, 506, 605, 636], [627, 601, 564, 636], [668, 571, 595, 618], [649, 556, 596, 644]]",2026-03-07T22:02:47.607115
physionet_mi,BPE_Windowed_LogReg,4096,42,5fold-subject,0.4307013622328379,0.0157986015206295,0.415938359115482,0.4433499214620385,0.4306625704358408,0.4300605219027299,0.2409349381254596,0.6903607294437808,5,9795,109,"[[1192, 332, 518, 428], [288, 1163, 471, 506], [538, 499, 890, 525], [451, 522, 508, 964]]",2026-03-07T22:03:20.388708
physionet_mi,BPE_Windowed_LogReg,4096,123,5fold-subject,0.4243455403514377,0.0198016257364372,0.4046014495036578,0.4397032493450963,0.4243390899698371,0.4234740653766956,0.2324474599716873,0.6842292602018484,5,9795,109,"[[1197, 311, 522, 440], [309, 1162, 478, 479], [547, 508, 873, 524], [485, 530, 506, 924]]",2026-03-07T22:03:20.393206
physionet_mi,BPE_Windowed_LogReg,4096,456,5fold-subject,0.4215978176064262,0.0182257726997578,0.4031595780438864,0.4342713712567231,0.4215898276558182,0.4209770912695507,0.2288349900093019,0.684148424520311,5,9795,109,"[[1178, 315, 523, 454], [315, 1129, 471, 513], [543, 529, 879, 501], [466, 521, 512, 946]]",2026-03-07T22:03:20.397706
physionet_mi,BPE_Windowed_LogReg,4096,789,5fold-subject,0.4295023163543671,0.0187154066259445,0.4107918252226399,0.4424528539985326,0.429470041555574,0.4286858570299262,0.2393205810603637,0.6872077736366553,5,9795,109,"[[1200, 311, 519, 440], [318, 1148, 469, 493], [565, 502, 891, 494], [463, 508, 518, 956]]",2026-03-07T22:03:20.402206
physionet_mi,BPE_Windowed_LogReg,4096,2024,5fold-subject,0.4287394030469412,0.0305043398229403,0.4029753614481953,0.456360538221445,0.4287068283187696,0.4280490559228713,0.2383063872480609,0.6866782458009106,5,9795,109,"[[1203, 325, 486, 456], [310, 1142, 474, 502], [516, 500, 924, 512], [453, 520, 548, 924]]",2026-03-07T22:03:20.406206
physionet_mi,BPE_WindowedSeq_CNN,4096,42,5fold-subject,0.3765468451377112,0.0141628810496202,0.3673509367156505,0.3905687958114111,0.3769109684784958,0.3548086532821144,0.1691026932418586,0.63657591573325,5,9795,109,"[[1133, 616, 460, 261], [350, 1438, 399, 241], [682, 869, 709, 192], [490, 1072, 477, 406]]",2026-03-07T22:03:34.553998
physionet_mi,BPE_WindowedSeq_CNN,4096,123,5fold-subject,0.3769367945592526,0.0204867651238134,0.3611758388196827,0.3978328994572279,0.3771190279868408,0.3564729525399598,0.1695121163935704,0.6432572853008388,5,9795,109,"[[1139, 622, 327, 382], [355, 1397, 339, 337], [673, 886, 580, 313], [561, 986, 325, 573]]",2026-03-07T22:03:46.499569
physionet_mi,BPE_WindowedSeq_CNN,4096,456,5fold-subject,0.3749135050288834,0.0068662194787308,0.3691799705864183,0.3806470394713485,0.374878252606286,0.3578890055133504,0.1666212535056818,0.6409605057161961,5,9795,109,"[[1043, 520, 473, 434], [297, 1215, 448, 468], [601, 753, 718, 380], [485, 816, 445, 699]]",2026-03-07T22:03:58.587498
physionet_mi,BPE_WindowedSeq_CNN,4096,789,5fold-subject,0.363973933653574,0.0190408466539125,0.3474385587936228,0.3790716649908322,0.3639800135678647,0.3405669775124974,0.1519799367177247,0.6342426583494781,5,9795,109,"[[866, 521, 734, 349], [232, 1138, 611, 447], [496, 661, 956, 339], [379, 823, 639, 604]]",2026-03-07T22:04:10.366583
physionet_mi,BPE_WindowedSeq_CNN,4096,2024,5fold-subject,0.3734901689002193,0.0178917089524017,0.3575544199458991,0.3909544012342085,0.3732986044017926,0.3633840122608853,0.164449681461227,0.6336421528967959,5,9795,109,"[[1144, 405, 518, 403], [365, 1133, 534, 396], [727, 635, 772, 318], [552, 733, 553, 607]]",2026-03-07T22:04:22.524572
physionet_mi,BPE_Bigram_LogReg,4096,42,5fold-subject,0.2692587274729037,0.0090114644856396,0.2614271056105029,0.2770903493353046,0.2693397542388405,0.2034429156359201,0.0258215537903251,0.523418688342705,5,9795,109,"[[363, 15, 886, 1206], [330, 16, 835, 1247], [364, 18, 940, 1130], [315, 17, 798, 1315]]",2026-03-07T22:04:39.067154
physionet_mi,BPE_Bigram_LogReg,4096,123,5fold-subject,0.265935919601418,0.007778775035825,0.2581067336898155,0.2717868064217537,0.2658469292444969,0.2085685225775469,0.0211310935175399,0.5227651318707789,5,9795,109,"[[137, 164, 1037, 1132], [95, 142, 974, 1217], [137, 154, 1073, 1088], [108, 155, 928, 1254]]",2026-03-07T22:04:39.071654
physionet_mi,BPE_Bigram_LogReg,4096,456,5fold-subject,0.2645653480498133,0.0091497751629495,0.2567493851849085,0.2727280602306696,0.264885072896012,0.2002433530417917,0.0198552422944954,0.5240951614019302,5,9795,109,"[[137, 126, 993, 1214], [114, 119, 925, 1270], [158, 127, 1038, 1129], [118, 130, 894, 1303]]",2026-03-07T22:04:39.076156
physionet_mi,BPE_Bigram_LogReg,4096,789,5fold-subject,0.2664640478894095,0.0099364221721495,0.2585546925204711,0.2754971547879576,0.2666097633410667,0.204171051071905,0.0221998721853938,0.5252062439615776,5,9795,109,"[[418, 149, 752, 1151], [354, 148, 715, 1211], [432, 131, 800, 1089], [365, 159, 678, 1243]]",2026-03-07T22:04:39.080654
physionet_mi,BPE_Bigram_LogReg,4096,2024,5fold-subject,0.2664815639471944,0.0041511649351144,0.2625061855970193,0.2696091454184185,0.2665657270914298,0.2202853534828147,0.0220888210593284,0.5216682639248436,5,9795,109,"[[168, 251, 1014, 1037], [119, 248, 954, 1107], [178, 249, 1058, 967], [136, 273, 900, 1136]]",2026-03-07T22:04:39.084654
physionet_mi,BPE_Seq_CNN,4096,42,5fold-subject,0.2682700534733191,0.0093027041223884,0.2596187319504383,0.276340862965907,0.2687646885421291,0.2320292818329975,0.0250064521644734,0.5220067939853719,5,9795,109,"[[463, 401, 875, 731], [444, 404, 775, 805], [447, 385, 904, 716], [444, 415, 734, 852]]",2026-03-07T22:04:46.867304
physionet_mi,BPE_Seq_CNN,4096,123,5fold-subject,0.2684170968215386,0.0045683674424021,0.2646551368215252,0.2727703349055312,0.2682258229381992,0.233614641501732,0.0242979611246043,0.5203084036127411,5,9795,109,"[[465, 218, 824, 963], [466, 236, 700, 1026], [439, 223, 852, 938], [419, 228, 721, 1077]]",2026-03-07T22:04:53.970975
physionet_mi,BPE_Seq_CNN,4096,456,5fold-subject,0.2598637865131796,0.0055496524527407,0.2550373128146382,0.2642017476253368,0.2600233073277264,0.2060040160572673,0.0133236721372008,0.5167447412011799,5,9795,109,"[[893, 126, 716, 735], [909, 130, 613, 776], [920, 111, 713, 708], [885, 141, 613, 806]]",2026-03-07T22:05:00.873995
physionet_mi,BPE_Seq_CNN,4096,789,5fold-subject,0.2663549053537387,0.0071835791474623,0.2602390694772898,0.2724707412301875,0.2661346406112909,0.2248712094049206,0.0215617160361608,0.5192129620356418,5,9795,109,"[[384, 266, 1096, 724], [340, 252, 1065, 771], [357, 257, 1145, 693], [382, 251, 984, 828]]",2026-03-07T22:05:08.400694
physionet_mi,BPE_Seq_CNN,4096,2024,5fold-subject,0.2647390474221124,0.0075844144063589,0.2582696094693683,0.2716975166435491,0.2646634244243304,0.2186236668466865,0.0195700910762426,0.5215947235975683,5,9795,109,"[[788, 96, 771, 815], [810, 94, 670, 854], [794, 108, 782, 768], [769, 109, 642, 925]]",2026-03-07T22:05:13.753602
physionet_mi,BPE_Seq_Transformer,4096,42,5fold-subject,0.2733526290106479,0.0060654082847045,0.2692384559294927,0.2789125234418151,0.2734886114203708,0.231265335233471,0.0312748494177593,0.5262319036994748,5,9795,109,"[[299, 224, 1093, 854], [272, 247, 984, 925], [274, 215, 1124, 839], [276, 232, 933, 1004]]",2026-03-07T22:06:00.671061
physionet_mi,BPE_Seq_Transformer,4096,123,5fold-subject,0.2730912179536489,0.0099568198964946,0.2642737740649484,0.2819086618423494,0.2733908185894692,0.2243285334240287,0.0311145785142392,0.5255204439770103,5,9795,109,"[[174, 308, 1237, 751], [133, 344, 1149, 802], [191, 299, 1256, 706], [164, 297, 1088, 896]]",2026-03-07T22:06:55.926516
physionet_mi,BPE_Seq_Transformer,4096,456,5fold-subject,0.2663434757654223,0.0059245542285028,0.2612525112474128,0.2715432355158557,0.2661785439818976,0.2328745918623147,0.0215789569214827,0.5250128551581824,5,9795,109,"[[759, 227, 519, 965], [757, 224, 426, 1021], [772, 217, 538, 925], [728, 218, 413, 1086]]",2026-03-07T22:07:45.990310
physionet_mi,BPE_Seq_Transformer,4096,789,5fold-subject,0.2651777514298796,0.0120204382872796,0.2565702715786954,0.2766010018058742,0.2651462766233686,0.2056125340934362,0.0202683743206233,0.5250277136920624,5,9795,109,"[[155, 150, 1327, 838], [142, 136, 1244, 906], [150, 136, 1354, 812], [106, 170, 1218, 951]]",2026-03-07T22:08:27.171191
physionet_mi,BPE_Seq_Transformer,4096,2024,5fold-subject,0.2675864956280462,0.0082524809882514,0.2610255569442428,0.2747715315395075,0.2666500304268881,0.2235553386303025,0.0222295606453267,0.5253263332431368,5,9795,109,"[[948, 3, 641, 878], [886, 11, 586, 945], [937, 10, 673, 832], [873, 8, 577, 987]]",2026-03-07T22:09:07.533840
physionet_mi,BPE_Seq_CW_Transformer,4096,42,5fold-subject,0.2787979177491791,0.0039181642411729,0.2754687829866061,0.2821270525117523,0.2794275744544,0.2212565095646691,0.0391464158097732,0.5460690909082225,5,9795,109,"[[355, 152, 1055, 908], [314, 166, 888, 1060], [388, 168, 1067, 829], [305, 143, 856, 1141]]",2026-03-07T22:11:32.555956
physionet_mi,BPE_Seq_CW_Transformer,4096,123,5fold-subject,0.2749651525533184,0.015161137293049,0.2626119777763586,0.2874773001655497,0.2747048115133487,0.2268988419517439,0.0329046957569423,0.5447854522979367,5,9795,109,"[[737, 145, 850, 738], [708, 147, 729, 844], [723, 143, 899, 687], [708, 182, 652, 903]]",2026-03-07T22:14:03.167834
physionet_mi,BPE_Seq_CW_Transformer,4096,456,5fold-subject,0.2813254570679867,0.0035925040954291,0.2782655848861485,0.2847358958421056,0.2813294098515965,0.2038274052988748,0.0418054693713445,0.5454281695253952,5,9795,109,"[[113, 3, 1131, 1223], [124, 10, 921, 1373], [114, 5, 1182, 1151], [143, 3, 848, 1451]]",2026-03-07T22:16:01.859338
physionet_mi,BPE_Seq_CW_Transformer,4096,789,5fold-subject,0.2827161074286778,0.009046903434618,0.2746942087018627,0.2907453659842098,0.2824265470852759,0.2113485532408264,0.0433453581440328,0.5457015218791627,5,9795,109,"[[314, 30, 1036, 1090], [273, 32, 921, 1202], [286, 38, 1111, 1017], [251, 34, 851, 1309]]",2026-03-07T22:18:41.103640
physionet_mi,BPE_Seq_CW_Transformer,4096,2024,5fold-subject,0.2808695890468321,0.0156797044209528,0.2681096990421749,0.2953314076547543,0.2814835367189389,0.1969306895545736,0.0419039487943949,0.5445185842083422,5,9795,109,"[[18, 208, 1475, 769], [18, 221, 1300, 889], [9, 172, 1559, 712], [18, 230, 1243, 954]]",2026-03-07T22:20:40.299927
physionet_mi,CSP_LDA,4096,42,5fold-subject,0.2552526736443565,0.0043643617656049,0.2516220949053492,0.2588793628654745,0.2548891245286325,0.2422740564000754,0.0065450762436959,0.5023083694981834,5,9795,109,"[[787, 368, 785, 530], [780, 414, 740, 494], [821, 390, 791, 450], [825, 387, 723, 510]]",2026-03-08T00:10:34.365544
physionet_mi,CSP_LDA,4096,123,5fold-subject,0.2546298899565432,0.0058666614817422,0.2500909480921056,0.2599593382681283,0.2542453285190268,0.2426033978451026,0.0056361918326644,0.5061896128420323,5,9795,109,"[[722, 418, 859, 471], [734, 420, 803, 471], [714, 400, 874, 464], [777, 392, 798, 478]]",2026-03-08T00:10:34.370044
physionet_mi,CSP_LDA,4096,456,5fold-subject,0.2542659002500598,0.0065453179550995,0.248259891092491,0.2591791782439197,0.2539623634373963,0.2397900225974313,0.005268186347234,0.5046309879094591,5,9795,109,"[[771, 398, 845, 456], [773, 386, 829, 440], [737, 397, 896, 422], [782, 404, 819, 440]]",2026-03-08T00:10:34.375045
physionet_mi,CSP_LDA,4096,789,5fold-subject,0.2543871278419172,0.0096598742034027,0.2464637440390179,0.262545237441646,0.2542943060198693,0.2410001897770638,0.0056338390672377,0.4987396323431369,5,9795,109,"[[859, 414, 633, 564], [838, 431, 630, 529], [860, 422, 645, 525], [845, 443, 596, 561]]",2026-03-08T00:10:34.379324
physionet_mi,CSP_LDA,4096,2024,5fold-subject,0.2561440446086386,0.008085936732741,0.2496483337141397,0.2635360484740881,0.2557299650376197,0.2413181885794165,0.007623516039081,0.4976101776352425,5,9795,109,"[[762, 355, 884, 469], [751, 367, 866, 444], [757, 335, 919, 441], [770, 361, 854, 460]]",2026-03-08T00:10:34.383824
physionet_mi,EEGNet,4096,42,5fold-subject,0.5801431810056441,0.0355162052901285,0.5496103326084443,0.6073293607659677,0.580026396171337,0.5797886702493316,0.4401070815060774,0.8095103965892934,5,9795,109,"[[1592, 169, 393, 316], [181, 1465, 444, 338], [374, 336, 1293, 449], [334, 338, 460, 1313]]",2026-03-08T00:25:06.697763
physionet_mi,EEGNet,4096,123,5fold-subject,0.574416469849455,0.014123560942822,0.5619583303980908,0.5863920338885624,0.5743403673753659,0.5749255638542954,0.4325554712262593,0.8019821631928226,5,9795,109,"[[1558, 155, 362, 395], [176, 1395, 377, 480], [343, 325, 1234, 550], [314, 289, 408, 1434]]",2026-03-08T00:25:06.702266
physionet_mi,EEGNet,4096,456,5fold-subject,0.5749033473556482,0.0301000966896337,0.5501629551086487,0.6013685262799425,0.5745684594443701,0.5760697976559295,0.4330627148327974,0.801719722491697,5,9795,109,"[[1570, 144, 428, 328], [193, 1352, 485, 398], [336, 260, 1358, 498], [291, 267, 537, 1350]]",2026-03-08T00:25:06.706767
physionet_mi,EEGNet,4096,789,5fold-subject,0.5845987766000242,0.029661352112353,0.5573612297974302,0.6092434042553191,0.5843241489017846,0.5850609966590388,0.4460026617566564,0.8080419320535996,5,9795,109,"[[1593, 152, 419, 306], [175, 1400, 463, 390], [330, 276, 1375, 471], [317, 300, 487, 1341]]",2026-03-08T00:25:06.711266
physionet_mi,EEGNet,4096,2024,5fold-subject,0.5945041553206083,0.0038668398513298,0.5919068952050636,0.5984392905118293,0.5945615797025173,0.5957513309288259,0.459366436863871,0.8151159925648566,5,9795,109,"[[1557, 171, 435, 307], [150, 1455, 467, 356], [296, 286, 1452, 418], [270, 301, 515, 1359]]",2026-03-08T00:25:06.715267
physionet_mi,Patching_LogReg,4096,42,5fold-subject,0.2520906947136193,0.0020089799409507,0.2502950104768807,0.2537032007846108,0.25,0.1006668761675907,0.0,0.654314694206727,5,9795,109,"[[2470, 0, 0, 0], [2428, 0, 0, 0], [2452, 0, 0, 0], [2445, 0, 0, 0]]",2026-03-08T00:26:44.545708
physionet_mi,Patching_LogReg,4096,123,5fold-subject,0.2521564794446583,0.0008558714641053,0.2513392179400985,0.2528542174133847,0.25,0.1006886983758027,0.0,0.6523627086851856,5,9795,109,"[[2470, 0, 0, 0], [2428, 0, 0, 0], [2452, 0, 0, 0], [2445, 0, 0, 0]]",2026-03-08T00:26:44.550208
physionet_mi,Patching_LogReg,4096,456,5fold-subject,0.2523097596484061,0.0020363843690801,0.2502429161018781,0.2538832660516818,0.25,0.100736702459588,0.0,0.6508248061376648,5,9795,109,"[[2470, 0, 0, 0], [2428, 0, 0, 0], [2452, 0, 0, 0], [2445, 0, 0, 0]]",2026-03-08T00:26:44.554708
physionet_mi,Patching_LogReg,4096,789,5fold-subject,0.2522000826829002,0.0013137250219246,0.2512965828553876,0.2534957205941389,0.25,0.1007023505577361,0.0,0.6511663287173188,5,9795,109,"[[2470, 0, 0, 0], [2428, 0, 0, 0], [2452, 0, 0, 0], [2445, 0, 0, 0]]",2026-03-08T00:26:44.559208
physionet_mi,Patching_LogReg,4096,2024,5fold-subject,0.2523302270169788,0.0024325790316619,0.2499237856639082,0.2541136624694556,0.25,0.1007427757137597,0.0,0.6533315825571233,5,9795,109,"[[2470, 0, 0, 0], [2428, 0, 0, 0], [2452, 0, 0, 0], [2445, 0, 0, 0]]",2026-03-08T00:26:44.563708
physionet_mi,VQ_LogReg,4096,42,5fold-subject,0.3312509434057559,0.0132497354753198,0.3203748279638941,0.3428162641136182,0.3310834428951387,0.3274291423782955,0.1081585188295929,0.5831546941403463,5,9795,109,"[[968, 363, 628, 511], [646, 579, 613, 590], [621, 353, 838, 640], [608, 341, 641, 855]]",2026-03-08T00:27:29.625017
physionet_mi,VQ_LogReg,4096,123,5fold-subject,0.3245033454262475,0.0116877896729164,0.3142180388780582,0.3344607528344671,0.3242283269877721,0.3194895027115254,0.0990052130539637,0.5815742811678074,5,9795,109,"[[917, 333, 650, 570], [686, 496, 628, 618], [616, 289, 867, 680], [572, 301, 679, 893]]",2026-03-08T00:27:29.629518
physionet_mi,VQ_LogReg,4096,456,5fold-subject,0.3153730542502206,0.0078946497845382,0.308696013933297,0.3223968948052302,0.3149777172491634,0.3091423973216639,0.0867051662324113,0.5777221210057619,5,9795,109,"[[976, 385, 620, 489], [777, 508, 606, 537], [731, 266, 828, 627], [681, 291, 698, 775]]",2026-03-08T00:27:29.633517
physionet_mi,VQ_LogReg,4096,789,5fold-subject,0.3215470153112313,0.0144791326341049,0.3106713901887291,0.3349170403966295,0.3212481307159369,0.3176520143388109,0.0950396479478364,0.5868471954956945,5,9795,109,"[[947, 343, 671, 509], [739, 547, 596, 546], [678, 292, 829, 653], [648, 292, 683, 822]]",2026-03-08T00:27:29.638018
physionet_mi,VQ_LogReg,4096,2024,5fold-subject,0.3200849375251328,0.0126168357031166,0.3093374683230711,0.3300503595770522,0.3197245323582231,0.3135601906784979,0.0931429406170545,0.5805305229441806,5,9795,109,"[[1014, 337, 622, 497], [776, 489, 618, 545], [668, 335, 840, 609], [613, 359, 683, 790]]",2026-03-08T00:27:29.642518
physionet_mi,Chronos_Binning,4096,42,5fold-subject,0.3164788105422488,0.0092391926277889,0.3083973270499816,0.3237623505610733,0.3165518820882445,0.3140966360819061,0.0886808668444188,0.5817881148398,5,9795,109,"[[806, 369, 583, 712], [428, 666, 574, 760], [611, 435, 683, 723], [517, 428, 557, 943]]",2026-03-08T00:33:45.967085
physionet_mi,Chronos_Binning,4096,123,5fold-subject,0.3135485022677328,0.0143346968304694,0.3011720054653105,0.3248185477495184,0.3134464927567064,0.3108632652692386,0.0845757002309218,0.5801158327931312,5,9795,109,"[[831, 386, 523, 730], [440, 640, 556, 792], [618, 452, 654, 728], [576, 411, 510, 948]]",2026-03-08T00:33:45.971585
physionet_mi,Chronos_Binning,4096,456,5fold-subject,0.3210181907497685,0.0113348359858492,0.3113810445802841,0.3306420454948889,0.3210567757516246,0.3189499986679638,0.0947310740587943,0.5795723128973608,5,9795,109,"[[859, 391, 544, 676], [441, 691, 542, 754], [629, 469, 675, 679], [558, 459, 506, 922]]",2026-03-08T00:33:45.975585
physionet_mi,Chronos_Binning,4096,789,5fold-subject,0.3208544774451974,0.0078908137215002,0.3145689844667131,0.3276335578825674,0.3207020032171608,0.3182364422993203,0.0943272250797732,0.5811825303056729,5,9795,109,"[[838, 378, 546, 708], [442, 662, 573, 751], [609, 425, 685, 733], [550, 421, 518, 956]]",2026-03-08T00:33:45.980085
physionet_mi,Chronos_Binning,4096,2024,5fold-subject,0.3174014800207133,0.0079515199848463,0.3104566781146592,0.3243462819267674,0.3174478240257268,0.315972164550233,0.0898012619774973,0.5821997787207775,5,9795,109,"[[833, 353, 569, 715], [449, 684, 554, 741], [631, 448, 667, 706], [561, 436, 526, 922]]",2026-03-08T00:33:45.984085
physionet_mi,PSD_LogReg,4096,42,5fold-subject,0.342285277956623,0.0106177085085714,0.3325812917891732,0.3507038296683184,0.3420378258589468,0.3343000836143728,0.1228486232195175,0.5801585246681468,5,9795,109,"[[923, 437, 529, 581], [532, 798, 550, 548], [586, 585, 751, 530], [551, 535, 478, 881]]",2026-03-08T00:36:23.835781
physionet_mi,PSD_LogReg,4096,123,5fold-subject,0.3373239974528589,0.0138795166081639,0.325286461221192,0.3497290121518692,0.3372667160572812,0.3324739206997593,0.1163362986733252,0.5795802393317554,5,9795,109,"[[870, 453, 515, 632], [503, 792, 561, 572], [546, 580, 750, 576], [575, 515, 471, 884]]",2026-03-08T00:36:23.840282
physionet_mi,PSD_LogReg,4096,456,5fold-subject,0.3372259078859761,0.0112023606451106,0.328413837814716,0.3472658256775928,0.3371060931928455,0.333628807067868,0.1161602070443368,0.5823004750576283,5,9795,109,"[[941, 487, 456, 586], [568, 841, 464, 555], [652, 577, 690, 533], [663, 525, 424, 833]]",2026-03-08T00:36:23.844281
physionet_mi,PSD_LogReg,4096,789,5fold-subject,0.3407862781310291,0.0090684774570252,0.332360370069904,0.3480620652125429,0.3407244145828156,0.3372888020248732,0.1209582480119298,0.5778406803358871,5,9795,109,"[[960, 445, 503, 562], [581, 836, 505, 506], [636, 588, 696, 532], [611, 545, 448, 841]]",2026-03-08T00:36:23.848781
