dataset,classifier,vocab_size,seed,cv_strategy,fold,accuracy,balanced_accuracy,macro_f1,kappa,auc_roc
ssvep_nakanishi,BPE_Hist_LogReg,1024,123,LOSO,2,0.0555555555555555,0.0555555555555555,0.0369995527442335,-0.0303030303030302,0.4855555555555555
ssvep_nakanishi,BPE_Hist_LogReg,1024,456,LOSO,0,0.0611111111111111,0.0611111111111111,0.0557250897724043,-0.0242424242424241,0.5021885521885522
ssvep_nakanishi,BPE_Hist_LogReg,1024,456,LOSO,1,0.0555555555555555,0.0555555555555555,0.0404936810285885,-0.0303030303030302,0.5107407407407408
ssvep_nakanishi,BPE_Hist_LogReg,1024,456,LOSO,2,0.0611111111111111,0.0611111111111111,0.0451083382214401,-0.0242424242424241,0.4853198653198653
ssvep_nakanishi,BPE_Hist_LogReg,1024,789,LOSO,0,0.0611111111111111,0.0611111111111111,0.0488734628393213,-0.0242424242424241,0.5021548821548821
ssvep_nakanishi,BPE_Hist_LogReg,1024,789,LOSO,1,0.0555555555555555,0.0555555555555555,0.0404936810285885,-0.0303030303030302,0.5106734006734007
ssvep_nakanishi,BPE_Hist_LogReg,1024,789,LOSO,2,0.0611111111111111,0.0611111111111111,0.0453454174058877,-0.0242424242424244,0.4855218855218854
ssvep_nakanishi,BPE_Hist_LogReg,1024,2024,LOSO,0,0.0611111111111111,0.0611111111111111,0.0492007844312652,-0.0242424242424241,0.5022222222222222
ssvep_nakanishi,BPE_Hist_LogReg,1024,2024,LOSO,1,0.0555555555555555,0.0555555555555555,0.0404936810285885,-0.0303030303030302,0.5107070707070708
ssvep_nakanishi,BPE_Hist_LogReg,1024,2024,LOSO,2,0.0611111111111111,0.0611111111111111,0.0460954809705966,-0.0242424242424241,0.4854882154882156
ssvep_nakanishi,BPE_Hist_RF,1024,42,LOSO,0,0.1277777777777777,0.1277777777777777,0.1283539075092555,0.0484848484848483,0.5236531986531986
ssvep_nakanishi,BPE_Hist_RF,1024,42,LOSO,1,0.0722222222222222,0.0722222222222222,0.0719436299571232,-0.0121212121212122,0.4426262626262626
ssvep_nakanishi,BPE_Hist_RF,1024,42,LOSO,2,0.1333333333333333,0.1333333333333333,0.1347289330825504,0.0545454545454545,0.5404377104377105
ssvep_nakanishi,BPE_Hist_RF,1024,123,LOSO,0,0.1277777777777777,0.1277777777777777,0.1283539075092555,0.0484848484848483,0.5236531986531986
ssvep_nakanishi,BPE_Hist_RF,1024,123,LOSO,1,0.0722222222222222,0.0722222222222222,0.0719436299571232,-0.0121212121212122,0.4426262626262626
ssvep_nakanishi,BPE_Hist_RF,1024,123,LOSO,2,0.1333333333333333,0.1333333333333333,0.1347289330825504,0.0545454545454545,0.5404377104377105
ssvep_nakanishi,BPE_Hist_RF,1024,456,LOSO,0,0.1277777777777777,0.1277777777777777,0.1283539075092555,0.0484848484848483,0.5236531986531986
ssvep_nakanishi,BPE_Hist_RF,1024,456,LOSO,1,0.0722222222222222,0.0722222222222222,0.0719436299571232,-0.0121212121212122,0.4426262626262626
ssvep_nakanishi,BPE_Hist_RF,1024,456,LOSO,2,0.1333333333333333,0.1333333333333333,0.1347289330825504,0.0545454545454545,0.5404377104377105
ssvep_nakanishi,BPE_Hist_RF,1024,789,LOSO,0,0.1277777777777777,0.1277777777777777,0.1283539075092555,0.0484848484848483,0.5236531986531986
ssvep_nakanishi,BPE_Hist_RF,1024,789,LOSO,1,0.0722222222222222,0.0722222222222222,0.0719436299571232,-0.0121212121212122,0.4426262626262626
ssvep_nakanishi,BPE_Hist_RF,1024,789,LOSO,2,0.1333333333333333,0.1333333333333333,0.1347289330825504,0.0545454545454545,0.5404377104377105
ssvep_nakanishi,BPE_Hist_RF,1024,2024,LOSO,0,0.1277777777777777,0.1277777777777777,0.1283539075092555,0.0484848484848483,0.5236531986531986
ssvep_nakanishi,BPE_Hist_RF,1024,2024,LOSO,1,0.0722222222222222,0.0722222222222222,0.0719436299571232,-0.0121212121212122,0.4426262626262626
ssvep_nakanishi,BPE_Hist_RF,1024,2024,LOSO,2,0.1333333333333333,0.1333333333333333,0.1347289330825504,0.0545454545454545,0.5404377104377105
ssvep_nakanishi,BPE_Windowed_LogReg,1024,42,LOSO,0,0.0888888888888888,0.0888888888888888,0.0844110694735957,0.0060606060606061,0.4635353535353534
ssvep_nakanishi,BPE_Windowed_LogReg,1024,42,LOSO,1,0.0833333333333333,0.0833333333333333,0.075919190026199,0.0,0.510942760942761
ssvep_nakanishi,BPE_Windowed_LogReg,1024,42,LOSO,2,0.1055555555555555,0.1055555555555555,0.1035155444353786,0.0242424242424242,0.5102356902356903
ssvep_nakanishi,BPE_Windowed_LogReg,1024,123,LOSO,0,0.0888888888888888,0.0888888888888888,0.0844110694735957,0.0060606060606061,0.4635016835016834
ssvep_nakanishi,BPE_Windowed_LogReg,1024,123,LOSO,1,0.0833333333333333,0.0833333333333333,0.075919190026199,0.0,0.510942760942761
ssvep_nakanishi,BPE_Windowed_LogReg,1024,123,LOSO,2,0.1055555555555555,0.1055555555555555,0.1035155444353786,0.0242424242424242,0.5102693602693602
ssvep_nakanishi,BPE_Windowed_LogReg,1024,456,LOSO,0,0.0888888888888888,0.0888888888888888,0.0844110694735957,0.0060606060606061,0.4634680134680134
ssvep_nakanishi,BPE_Windowed_LogReg,1024,456,LOSO,1,0.0833333333333333,0.0833333333333333,0.0758931771967474,0.0,0.510909090909091
ssvep_nakanishi,BPE_Windowed_LogReg,1024,456,LOSO,2,0.1055555555555555,0.1055555555555555,0.1035155444353786,0.0242424242424242,0.5102020202020202
ssvep_nakanishi,BPE_Windowed_LogReg,1024,789,LOSO,0,0.0888888888888888,0.0888888888888888,0.0844110694735957,0.0060606060606061,0.4635016835016834
ssvep_nakanishi,BPE_Windowed_LogReg,1024,789,LOSO,1,0.0833333333333333,0.0833333333333333,0.075919190026199,0.0,0.5109764309764311
ssvep_nakanishi,BPE_Windowed_LogReg,1024,789,LOSO,2,0.1055555555555555,0.1055555555555555,0.1035155444353786,0.0242424242424242,0.5101683501683502
ssvep_nakanishi,BPE_Windowed_LogReg,1024,2024,LOSO,0,0.0888888888888888,0.0888888888888888,0.0844110694735957,0.0060606060606061,0.4634343434343433
ssvep_nakanishi,BPE_Windowed_LogReg,1024,2024,LOSO,1,0.0833333333333333,0.0833333333333333,0.075919190026199,0.0,0.5108754208754209
ssvep_nakanishi,BPE_Windowed_LogReg,1024,2024,LOSO,2,0.1055555555555555,0.1055555555555555,0.1035155444353786,0.0242424242424242,0.5103703703703703
ssvep_nakanishi,BPE_WindowedSeq_CNN,1024,42,LOSO,0,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.4954545454545454
ssvep_nakanishi,BPE_WindowedSeq_CNN,1024,42,LOSO,1,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.4997643097643097
ssvep_nakanishi,BPE_WindowedSeq_CNN,1024,42,LOSO,2,0.0833333333333333,0.0833333333333333,0.0128865979381443,-2.220446049250313e-16,0.537053872053872
ssvep_nakanishi,BPE_WindowedSeq_CNN,1024,123,LOSO,0,0.0944444444444444,0.0944444444444444,0.027595029239766,0.012121212121212,0.4961784511784512
ssvep_nakanishi,BPE_WindowedSeq_CNN,1024,123,LOSO,1,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.522020202020202
ssvep_nakanishi,BPE_WindowedSeq_CNN,1024,123,LOSO,2,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.4814814814814814
ssvep_nakanishi,BPE_WindowedSeq_CNN,1024,456,LOSO,0,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.4582323232323232
ssvep_nakanishi,BPE_WindowedSeq_CNN,1024,456,LOSO,1,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.5096632996632996
ssvep_nakanishi,BPE_WindowedSeq_CNN,1024,456,LOSO,2,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.5257744107744108
ssvep_nakanishi,BPE_WindowedSeq_CNN,1024,789,LOSO,0,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.4867003367003366
ssvep_nakanishi,BPE_WindowedSeq_CNN,1024,789,LOSO,1,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.4986868686868688
ssvep_nakanishi,BPE_WindowedSeq_CNN,1024,789,LOSO,2,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.5085353535353535
ssvep_nakanishi,BPE_WindowedSeq_CNN,1024,2024,LOSO,0,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.4872222222222222
ssvep_nakanishi,BPE_WindowedSeq_CNN,1024,2024,LOSO,1,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.4877104377104377
ssvep_nakanishi,BPE_WindowedSeq_CNN,1024,2024,LOSO,2,0.1055555555555555,0.1055555555555555,0.043541908633372,0.0242424242424242,0.4954377104377103
ssvep_nakanishi,BPE_Bigram_LogReg,1024,42,LOSO,0,0.0777777777777777,0.0777777777777777,0.0441392390289449,-0.0060606060606061,0.509141414141414
ssvep_nakanishi,BPE_Bigram_LogReg,1024,42,LOSO,1,0.0555555555555555,0.0555555555555555,0.0256586505569969,-0.0303030303030302,0.5287373737373737
ssvep_nakanishi,BPE_Bigram_LogReg,1024,42,LOSO,2,0.0944444444444444,0.0944444444444444,0.0658182302771855,0.012121212121212,0.5025925925925926
ssvep_nakanishi,BPE_Bigram_LogReg,1024,123,LOSO,0,0.0666666666666666,0.0666666666666666,0.0265666955638026,-0.018181818181818,0.5090909090909091
ssvep_nakanishi,BPE_Bigram_LogReg,1024,123,LOSO,1,0.0722222222222222,0.0722222222222222,0.0240926006476245,-0.0121212121212119,0.5286700336700337
ssvep_nakanishi,BPE_Bigram_LogReg,1024,123,LOSO,2,0.0833333333333333,0.0833333333333333,0.0183119224701374,-2.220446049250313e-16,0.5025925925925926
ssvep_nakanishi,BPE_Bigram_LogReg,1024,456,LOSO,0,0.0666666666666666,0.0666666666666666,0.0190539345711759,-0.018181818181818,0.509006734006734
ssvep_nakanishi,BPE_Bigram_LogReg,1024,456,LOSO,1,0.0666666666666666,0.0666666666666666,0.032414953467585,-0.018181818181818,0.5287542087542088
ssvep_nakanishi,BPE_Bigram_LogReg,1024,456,LOSO,2,0.0944444444444444,0.0944444444444444,0.0753515361064713,0.012121212121212,0.5025420875420875
ssvep_nakanishi,BPE_Bigram_LogReg,1024,789,LOSO,0,0.0611111111111111,0.0611111111111111,0.0163507989594946,-0.0242424242424241,0.5092087542087541
ssvep_nakanishi,BPE_Bigram_LogReg,1024,789,LOSO,1,0.0444444444444444,0.0444444444444444,0.028544428591245,-0.0424242424242424,0.5286026936026936
ssvep_nakanishi,BPE_Bigram_LogReg,1024,789,LOSO,2,0.1,0.0999999999999999,0.0738174623956242,0.0181818181818181,0.5026599326599327
ssvep_nakanishi,BPE_Bigram_LogReg,1024,2024,LOSO,0,0.0722222222222222,0.0722222222222222,0.0305042625325038,-0.0121212121212122,0.5091245791245792
ssvep_nakanishi,BPE_Bigram_LogReg,1024,2024,LOSO,1,0.0555555555555555,0.0555555555555555,0.044163241521654,-0.0303030303030302,0.5286700336700336
ssvep_nakanishi,BPE_Bigram_LogReg,1024,2024,LOSO,2,0.0888888888888888,0.0888888888888888,0.0590091420589,0.0060606060606061,0.5021885521885521
ssvep_nakanishi,BPE_Seq_CNN,1024,42,LOSO,0,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.5130303030303031
ssvep_nakanishi,BPE_Seq_CNN,1024,42,LOSO,1,0.0888888888888888,0.0888888888888888,0.0297184170471841,0.0060606060606058,0.5002693602693603
ssvep_nakanishi,BPE_Seq_CNN,1024,42,LOSO,2,0.0777777777777777,0.0777777777777777,0.031899881164587,-0.0060606060606061,0.5004377104377105
ssvep_nakanishi,BPE_Seq_CNN,1024,123,LOSO,0,0.0833333333333333,0.0833333333333333,0.0268287975294344,0.0,0.5225589225589224
ssvep_nakanishi,BPE_Seq_CNN,1024,123,LOSO,1,0.1277777777777777,0.1277777777777777,0.0685928611210566,0.0484848484848486,0.5221212121212122
ssvep_nakanishi,BPE_Seq_CNN,1024,123,LOSO,2,0.0833333333333333,0.0833333333333333,0.0197240951716655,0.0,0.5278451178451179
ssvep_nakanishi,BPE_Seq_CNN,1024,456,LOSO,0,0.0722222222222222,0.0722222222222222,0.0251736111111111,-0.0121212121212122,0.5028619528619528
ssvep_nakanishi,BPE_Seq_CNN,1024,456,LOSO,1,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.4875757575757576
ssvep_nakanishi,BPE_Seq_CNN,1024,456,LOSO,2,0.0833333333333333,0.0833333333333333,0.0256410256410256,0.0,0.489057239057239
ssvep_nakanishi,BPE_Seq_CNN,1024,789,LOSO,0,0.0888888888888888,0.0888888888888888,0.0343658982462663,0.0060606060606061,0.5255387205387206
ssvep_nakanishi,BPE_Seq_CNN,1024,789,LOSO,1,0.1055555555555555,0.1055555555555555,0.06126875881238,0.0242424242424242,0.5224579124579125
ssvep_nakanishi,BPE_Seq_CNN,1024,789,LOSO,2,0.0777777777777777,0.0777777777777777,0.0123456790123456,-0.0060606060606061,0.5253872053872054
ssvep_nakanishi,BPE_Seq_CNN,1024,2024,LOSO,0,0.0833333333333333,0.0833333333333333,0.0216666666666666,0.0,0.5209090909090909
ssvep_nakanishi,BPE_Seq_CNN,1024,2024,LOSO,1,0.0777777777777777,0.0777777777777777,0.0301094781321157,-0.0060606060606061,0.493131313131313
ssvep_nakanishi,BPE_Seq_CNN,1024,2024,LOSO,2,0.0777777777777777,0.0777777777777777,0.0331849691117425,-0.0060606060606061,0.4538383838383837
ssvep_nakanishi,BPE_Seq_Transformer,1024,42,LOSO,0,0.0611111111111111,0.0611111111111111,0.0253369598526366,-0.0242424242424241,0.4900673400673401
ssvep_nakanishi,BPE_Seq_Transformer,1024,42,LOSO,1,0.0777777777777777,0.0777777777777777,0.0313387423935091,-0.0060606060606061,0.4946127946127945
ssvep_nakanishi,BPE_Seq_Transformer,1024,42,LOSO,2,0.0666666666666666,0.0666666666666666,0.0304185137030477,-0.018181818181818,0.4796632996632996
ssvep_nakanishi,BPE_Seq_Transformer,1024,123,LOSO,0,0.1055555555555555,0.1055555555555555,0.0523418647351227,0.0242424242424242,0.4756228956228955
ssvep_nakanishi,BPE_Seq_Transformer,1024,123,LOSO,1,0.0666666666666666,0.0666666666666666,0.0408818968200306,-0.018181818181818,0.5185185185185185
ssvep_nakanishi,BPE_Seq_Transformer,1024,123,LOSO,2,0.0777777777777777,0.0777777777777777,0.0442901234567901,-0.0060606060606061,0.4768013468013468
ssvep_nakanishi,BPE_Seq_Transformer,1024,456,LOSO,0,0.0888888888888888,0.0888888888888888,0.0499625051950633,0.0060606060606061,0.4721548821548821
ssvep_nakanishi,BPE_Seq_Transformer,1024,456,LOSO,1,0.1111111111111111,0.1111111111111111,0.0630099718896578,0.0303030303030302,0.5092255892255892
ssvep_nakanishi,BPE_Seq_Transformer,1024,456,LOSO,2,0.1,0.0999999999999999,0.0555971271245656,0.0181818181818181,0.4888888888888889
ssvep_nakanishi,BPE_Seq_Transformer,1024,789,LOSO,0,0.0722222222222222,0.0722222222222222,0.0472382933625129,-0.0121212121212122,0.4677777777777777
ssvep_nakanishi,BPE_Seq_Transformer,1024,789,LOSO,1,0.1055555555555555,0.1055555555555555,0.0598900044927031,0.0242424242424242,0.4981144781144782
ssvep_nakanishi,BPE_Seq_Transformer,1024,789,LOSO,2,0.0888888888888888,0.0888888888888888,0.0402802278808951,0.0060606060606058,0.4814478114478113
ssvep_nakanishi,BPE_Seq_Transformer,1024,2024,LOSO,0,0.1,0.1,0.0416922963687312,0.0181818181818181,0.4811111111111111
ssvep_nakanishi,BPE_Seq_Transformer,1024,2024,LOSO,1,0.0833333333333333,0.0833333333333333,0.0427093787432419,0.0,0.512929292929293
ssvep_nakanishi,BPE_Seq_Transformer,1024,2024,LOSO,2,0.1,0.0999999999999999,0.040077671656619,0.0181818181818179,0.4795286195286195
ssvep_nakanishi,BPE_Seq_CW_Transformer,1024,42,LOSO,0,0.0777777777777777,0.0777777777777777,0.0228182822424744,-0.0060606060606061,0.4515151515151515
ssvep_nakanishi,BPE_Seq_CW_Transformer,1024,42,LOSO,1,0.0777777777777777,0.0777777777777777,0.0198581560283687,-0.0060606060606063,0.5007070707070708
ssvep_nakanishi,BPE_Seq_CW_Transformer,1024,42,LOSO,2,0.0722222222222222,0.0722222222222222,0.0315987933634992,-0.0121212121212122,0.4923569023569024
ssvep_nakanishi,BPE_Seq_CW_Transformer,1024,123,LOSO,0,0.0777777777777777,0.0777777777777777,0.0353505291005291,-0.0060606060606061,0.5025252525252526
ssvep_nakanishi,BPE_Seq_CW_Transformer,1024,123,LOSO,1,0.0444444444444444,0.0444444444444444,0.0107060185185185,-0.0424242424242424,0.5004377104377103
ssvep_nakanishi,BPE_Seq_CW_Transformer,1024,123,LOSO,2,0.0944444444444444,0.0944444444444444,0.054349068122653,0.012121212121212,0.4696632996632996
ssvep_nakanishi,BPE_Seq_CW_Transformer,1024,456,LOSO,0,0.0944444444444444,0.0944444444444444,0.0466777739804055,0.012121212121212,0.4679124579124579
ssvep_nakanishi,BPE_Seq_CW_Transformer,1024,456,LOSO,1,0.0777777777777777,0.0777777777777777,0.0254375254375254,-0.0060606060606061,0.4879124579124579
ssvep_nakanishi,BPE_Seq_CW_Transformer,1024,456,LOSO,2,0.0722222222222222,0.0722222222222222,0.0305702669448456,-0.0121212121212122,0.4686868686868686
ssvep_nakanishi,BPE_Seq_CW_Transformer,1024,789,LOSO,0,0.0833333333333333,0.0833333333333333,0.0322553736532231,0.0,0.446026936026936
ssvep_nakanishi,BPE_Seq_CW_Transformer,1024,789,LOSO,1,0.0666666666666666,0.0666666666666666,0.0183439490445859,-0.018181818181818,0.4852188552188552
ssvep_nakanishi,BPE_Seq_CW_Transformer,1024,789,LOSO,2,0.0944444444444444,0.0944444444444444,0.0442166244488225,0.012121212121212,0.46006734006734
ssvep_nakanishi,BPE_Seq_CW_Transformer,1024,2024,LOSO,0,0.1,0.1,0.046723702542668,0.0181818181818181,0.4547474747474747
ssvep_nakanishi,BPE_Seq_CW_Transformer,1024,2024,LOSO,1,0.0888888888888888,0.0888888888888888,0.0263513068668115,0.0060606060606061,0.4943434343434343
ssvep_nakanishi,BPE_Seq_CW_Transformer,1024,2024,LOSO,2,0.1,0.0999999999999999,0.0408954293088962,0.0181818181818181,0.4846464646464645
ssvep_nakanishi,EEGNet,1024,42,LOSO,0,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.5048148148148147
ssvep_nakanishi,EEGNet,1024,42,LOSO,1,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.4965656565656566
ssvep_nakanishi,EEGNet,1024,42,LOSO,2,0.0888888888888888,0.0888888888888888,0.0227572894442751,0.0060606060606061,0.5068013468013468
ssvep_nakanishi,EEGNet,1024,123,LOSO,0,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.49003367003367
ssvep_nakanishi,EEGNet,1024,123,LOSO,1,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.5006397306397307
ssvep_nakanishi,EEGNet,1024,123,LOSO,2,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.4894612794612794
ssvep_nakanishi,EEGNet,1024,456,LOSO,0,0.0833333333333333,0.0833333333333333,0.0219941348973607,0.0,0.485117845117845
ssvep_nakanishi,EEGNet,1024,456,LOSO,1,0.0777777777777777,0.0777777777777777,0.0221690002456398,-0.0060606060606061,0.4989225589225589
ssvep_nakanishi,EEGNet,1024,456,LOSO,2,0.0833333333333333,0.0833333333333333,0.0213688290493676,0.0,0.4902693602693602
ssvep_nakanishi,EEGNet,1024,789,LOSO,0,0.0833333333333333,0.0833333333333333,0.018923294879579,0.0,0.5044107744107743
ssvep_nakanishi,EEGNet,1024,789,LOSO,1,0.0833333333333333,0.0833333333333333,0.0237647058823529,-2.220446049250313e-16,0.5106734006734007
ssvep_nakanishi,EEGNet,1024,789,LOSO,2,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.5011784511784512
ssvep_nakanishi,EEGNet,1024,2024,LOSO,0,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.4983838383838384
ssvep_nakanishi,EEGNet,1024,2024,LOSO,1,0.0888888888888888,0.0888888888888888,0.0244444444444444,0.0060606060606061,0.49503367003367
ssvep_nakanishi,EEGNet,1024,2024,LOSO,2,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.5039393939393939
ssvep_nakanishi,Patching_LogReg,1024,42,LOSO,0,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.5150505050505051
ssvep_nakanishi,Patching_LogReg,1024,42,LOSO,1,0.0777777777777777,0.0777777777777777,0.0215410107705053,-0.0060606060606061,0.5061616161616161
ssvep_nakanishi,Patching_LogReg,1024,42,LOSO,2,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.4916161616161616
ssvep_nakanishi,Patching_LogReg,1024,123,LOSO,0,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.514983164983165
ssvep_nakanishi,Patching_LogReg,1024,123,LOSO,1,0.0777777777777777,0.0777777777777777,0.0215410107705053,-0.0060606060606061,0.5058249158249158
ssvep_nakanishi,Patching_LogReg,1024,123,LOSO,2,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.4917845117845118
ssvep_nakanishi,Patching_LogReg,1024,456,LOSO,0,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.514983164983165
ssvep_nakanishi,Patching_LogReg,1024,456,LOSO,1,0.0777777777777777,0.0777777777777777,0.0215410107705053,-0.0060606060606061,0.5058249158249158
ssvep_nakanishi,Patching_LogReg,1024,456,LOSO,2,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.4919191919191919
ssvep_nakanishi,Patching_LogReg,1024,789,LOSO,0,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.515016835016835
ssvep_nakanishi,Patching_LogReg,1024,789,LOSO,1,0.0777777777777777,0.0777777777777777,0.0215410107705053,-0.0060606060606061,0.5059595959595958
ssvep_nakanishi,Patching_LogReg,1024,789,LOSO,2,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.492020202020202
ssvep_nakanishi,Patching_LogReg,1024,2024,LOSO,0,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.5148821548821548
ssvep_nakanishi,Patching_LogReg,1024,2024,LOSO,1,0.0777777777777777,0.0777777777777777,0.0215410107705053,-0.0060606060606061,0.5058585858585859
ssvep_nakanishi,Patching_LogReg,1024,2024,LOSO,2,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.4918181818181819
ssvep_nakanishi,VQ_LogReg,1024,42,LOSO,0,0.0833333333333333,0.0833333333333333,0.0240395034209467,0.0,0.5025589225589225
ssvep_nakanishi,VQ_LogReg,1024,42,LOSO,1,0.0888888888888888,0.0888888888888888,0.0252572660269781,0.0060606060606061,0.5106060606060606
ssvep_nakanishi,VQ_LogReg,1024,42,LOSO,2,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.5
ssvep_nakanishi,VQ_LogReg,1024,123,LOSO,0,0.0833333333333333,0.0833333333333333,0.0240395034209467,0.0,0.5025589225589225
ssvep_nakanishi,VQ_LogReg,1024,123,LOSO,1,0.0888888888888888,0.0888888888888888,0.0252572660269781,0.0060606060606061,0.5106060606060606
ssvep_nakanishi,VQ_LogReg,1024,123,LOSO,2,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.5
ssvep_nakanishi,VQ_LogReg,1024,456,LOSO,0,0.0833333333333333,0.0833333333333333,0.0240395034209467,0.0,0.5025589225589225
ssvep_nakanishi,VQ_LogReg,1024,456,LOSO,1,0.0888888888888888,0.0888888888888888,0.0252572660269781,0.0060606060606061,0.5106060606060606
ssvep_nakanishi,VQ_LogReg,1024,456,LOSO,2,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.5
ssvep_nakanishi,VQ_LogReg,1024,789,LOSO,0,0.0833333333333333,0.0833333333333333,0.0240395034209467,0.0,0.5025589225589225
ssvep_nakanishi,VQ_LogReg,1024,789,LOSO,1,0.0888888888888888,0.0888888888888888,0.0252572660269781,0.0060606060606061,0.5106060606060606
ssvep_nakanishi,VQ_LogReg,1024,789,LOSO,2,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.5
ssvep_nakanishi,VQ_LogReg,1024,2024,LOSO,0,0.0833333333333333,0.0833333333333333,0.0240395034209467,0.0,0.5025589225589225
ssvep_nakanishi,VQ_LogReg,1024,2024,LOSO,1,0.0888888888888888,0.0888888888888888,0.0252572660269781,0.0060606060606061,0.5106060606060606
ssvep_nakanishi,VQ_LogReg,1024,2024,LOSO,2,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.5
ssvep_nakanishi,Chronos_Binning,1024,42,LOSO,0,0.0555555555555555,0.0555555555555555,0.0507013938612361,-0.0303030303030302,0.5129292929292929
ssvep_nakanishi,Chronos_Binning,1024,42,LOSO,1,0.0666666666666666,0.0666666666666666,0.0409033265297589,-0.018181818181818,0.5234343434343435
ssvep_nakanishi,Chronos_Binning,1024,42,LOSO,2,0.0777777777777777,0.0777777777777777,0.0609436942075417,-0.0060606060606061,0.5065319865319865
ssvep_nakanishi,Chronos_Binning,1024,123,LOSO,0,0.0555555555555555,0.0555555555555555,0.0513329919508409,-0.0303030303030302,0.5125757575757576
ssvep_nakanishi,Chronos_Binning,1024,123,LOSO,1,0.0666666666666666,0.0666666666666666,0.0409033265297589,-0.018181818181818,0.5235353535353536
ssvep_nakanishi,Chronos_Binning,1024,123,LOSO,2,0.0777777777777777,0.0777777777777777,0.0609436942075417,-0.0060606060606061,0.5064646464646464
ssvep_nakanishi,Chronos_Binning,1024,456,LOSO,0,0.0555555555555555,0.0555555555555555,0.0509011625716431,-0.0303030303030302,0.5128956228956228
ssvep_nakanishi,Chronos_Binning,1024,456,LOSO,1,0.0666666666666666,0.0666666666666666,0.0406255487519812,-0.018181818181818,0.5235353535353535
ssvep_nakanishi,Chronos_Binning,1024,456,LOSO,2,0.0777777777777777,0.0777777777777777,0.0609436942075417,-0.0060606060606061,0.5065319865319865
ssvep_nakanishi,Chronos_Binning,1024,789,LOSO,0,0.0555555555555555,0.0555555555555555,0.0506429143290723,-0.0303030303030302,0.5129292929292929
ssvep_nakanishi,Chronos_Binning,1024,789,LOSO,1,0.0666666666666666,0.0666666666666666,0.0409033265297589,-0.018181818181818,0.5235353535353535
ssvep_nakanishi,Chronos_Binning,1024,789,LOSO,2,0.0777777777777777,0.0777777777777777,0.0612001044639519,-0.0060606060606061,0.5065319865319865
ssvep_nakanishi,Chronos_Binning,1024,2024,LOSO,0,0.0555555555555555,0.0555555555555555,0.0507013938612361,-0.0303030303030302,0.5129292929292929
ssvep_nakanishi,Chronos_Binning,1024,2024,LOSO,1,0.0666666666666666,0.0666666666666666,0.0409033265297589,-0.018181818181818,0.5235353535353535
ssvep_nakanishi,Chronos_Binning,1024,2024,LOSO,2,0.0777777777777777,0.0777777777777777,0.0609436942075417,-0.0060606060606061,0.5064983164983164
ssvep_nakanishi,PSD_LogReg,1024,42,LOSO,0,0.0944444444444444,0.0944444444444444,0.0616130507741116,0.0121212121212123,0.5283838383838384
ssvep_nakanishi,PSD_LogReg,1024,42,LOSO,1,0.15,0.15,0.1187180561374109,0.0727272727272727,0.5623232323232323
ssvep_nakanishi,PSD_LogReg,1024,42,LOSO,2,0.0944444444444444,0.0944444444444444,0.0266326675166454,0.0121212121212123,0.5474410774410773
